sinopse,sentimento,score
"Enquanto Rapunzel se prepara para sua coroação como Princesa de Corona, uma noite inesquecível mudará seu cabelo novamente!",4 stars,0.31779739260673523
"Wilson, um assassino de aluguel de 81 anos precisa cumprir sua missão final em uma ilha, quando seu alvo se atrasa, ele se vê atraído pela ilha, criando conexão com as pessoas da região, o inevitável retorno à profissão interrompe o interlúdio pacífico.",4 stars,0.5137148499488831
"O escritor iniciante Paul Varjak se muda para um prédio de apartamentos de Nova York e fica intrigado com sua linda e peculiar vizinha, Holly Golightly. O estilo de vida de Holly confunde e fascina Paul: Em público, ela esvoaça através das festas com um ar sofisticado e sexy, mas quando eles estão sozinhos ela se transforma em um docemente vulnerável pacote de neuroses.",3 stars,0.5321863293647766
"Depois de engravidar em um caso de uma noite, uma mulher solteira se apoia em sua melhor amiga casada e mãe de dois filhos para guiá-la durante a gestação e além.",4 stars,0.5072891116142273
"É tempo de férias para Bonnie, que está indo para o Havaí com sua família. Os brinquedos estão animados para uma semana de folga, mas Barbie e Ken entram na mochila de Bonnie, na esperança de ir com ela para o Havaí. Porém, Bonnie deixa sua mochila em casa, para horror de Ken. Barbie revela a Woody que Ken tinha planejado lhe dar o primeiro beijo na praia ao pôr do sol. Woody, Buzz e os outros brinquedos recriam o Havaí para os dois.",4 stars,0.49650782346725464
"Já adulto, Peter Pan é Peter Banning, advogado bem-sucedido, casado, pai de dois filhos e sem lembranças da infância. A calma é quebrada quando o Capitão Gancho sequestra seus filhos e Peter é obrigado a voltar à Terra do Nunca para recuperar o seu espírito jovem e, assim, desafiar o velho inimigo.",4 stars,0.4428548514842987
"Nas ruas de Nova Iorque, um adorável gatinho órfão chamado Oliver encontra amigos e aventuras em meio a um bando de vira-latas desordeiros. Quando Jenny, uma garota rica que adota Oliver, é sequestrada, tem início uma ação eletrizante. Oliver e seus amigos vão tentar resgatar Jenny das mãos de um homem terrível e seus ferozes dobermans.",4 stars,0.3389568328857422
"Em 859 d.C. a China passava por problemas políticos graves, a população estava cada vez mais descontente com a dinastia Tang e vários grupos revolucionários começavam a aparecer. Os oficiais do governo Jim e Leo armam um plano ousado para chegar ao líder do Clã das Adagas Voadoras, o grupo que mais ameaça a estabilidade do governo.",3 stars,0.46581944823265076
"No começo do século 20, na Nova Inglaterra, Pete é um menino de nove anos de idade que foge dos violentos pais adotivos. Ele só tem um amigo: um dragão chamado Elliott. Pete e Elliott vão parar numa pequena cidade e passam a viver com Nora e o pai dela, Lampie, zelador do farol da cidade. O problema é que o dragão Elliott é descoberto por um médico sem escrúpulos que quer usar o bichão com propósitos medicinais. Mistura de desenho animado e atores.",4 stars,0.5331240892410278
"Três policiais trabalham em um crime não resolvido em um café de Los Angeles. O tenente Exley quer vingar seu pai assassinado, e o ex-parceiro do agente White foi uma das vítimas. Enquanto isso, o sargento Vincennes divulga informações confidenciais a um magnata dos tabloides.",3 stars,0.44444510340690613
"Localizado na Noruega, o Fiorde de Geiranger é um dos pontos turísticos mais espetaculares da região, mas também é um local propício para cataclismas. Após anos no centro de alerta do local, o geólogo Kristian sente que alguma coisa não está normal, os substratos estão mudando. Em plena alta temporada turística, uma onda gigante atinge o local, colocando a montanha abaixo e dando apenas dez minutos para que as pessoas consigam chegar a um terreno elevado.",3 stars,0.3803558051586151
"Joe Kingman, um rico e famoso jogador de futebol americano, e sua equipe tentam ganhar um campeonato. Repentinamente, Joe é surpreendido por uma grande notícia: ele tem uma filha, resultado da última aventura amorosa com sua ex-esposa. Agora ele precisa equilibrar sua vida pessoal e profissional com as necessidades da filha.",4 stars,0.5475144982337952
"Acompanha Elizabeth e Tristan, que encontram consolo e cura na companhia um do outro após sofrerem perdas devastadoras. Enquanto lidam com a dor e os traumas do passado, eles descobrem o poder do amor e das segundas chances.",4 stars,0.5811248421669006
"Após cair em desgraça em Los Angeles devido a uma operação fracassada, Ray Owens (Arnold Schwarzenegger) parte para o interior e assume a posição de xerife em uma pequena cidade na fronteira dos Estados Unidos com o México. O que ele não esperava era que um poderoso chefão das drogas, que escapou recentemente da prisão, quisesse cruzar a fronteira exatamente na cidade onde trabalha. Para enfrentá-lo Ray precisa reunir todo o pessoal que tem à disposição.",4 stars,0.495821475982666
"Anos depois de ter sido libertada pelas forças do mal, a jovem Regan volta a ouvir vozes e ter delírios. Com a ajuda de uma psicanalista, ela tenta se curar, mas só mesmo com uma sessão de exorcismo que poderá afastar de vez o demônio. Ao mesmo tempo, um padre investiga a morte do exorcista que ajudou a menina durante o seu primeiro surto.",4 stars,0.44377270340919495
"Cujo, um doce cachorro São Bernardo, é picado por um morcego-vampiro e fica raivoso. A partir de então, ele espalha o terror em uma pequena cidade dos Estados Unidos e faz reféns uma mulher e seu filho, aprisionados dentro de um carro quebrado, sob um calor escaldante, durante horas intermináveis.",4 stars,0.4261195957660675
"Em Londres, um ex-tenista profissional decide matar sua mulher, para poder herdar seu dinheiro e também como vingança por ela ter tido um affair um ano antes, com um escritor que vivia nos Estados Unidos mas que no momento está na cidade. Ele chantageia um colega de faculdade para estrangulá-la, dando a entender que o crime teria sido cometido por um ladrão. Mas quando algo sai muito errado, ele vê uma maneira de dar um rumo aos acontecimentos em proveito próprio.",4 stars,0.468729168176651
"Uma onda gigantesca faz com que um luxuoso transatlântico, chamado Poseidon, tombe e fique de cabeça para baixo em alto mar. Poucos são os sobreviventes, que precisam se unir. O capitão Michael Bradford (Andre Braugher) sugere que todos aguardem por socorro no local em que estão, mas John Dylan (Josh Lucas), um jogador profissional, prefere buscar um lugar que lhe dê maior segurança. A atitude de Dylan atrai outros sobreviventes, que decidem segui-lo. Entre eles está Robert Ramsey (Kurt Russell), que está desesperado por não conseguir encontrar sua filha, Jennifer (Emmy Rossum), e o noivo dela, Christian (Mike Vogel). Também se juntam a eles Maggie James (Jacinda Barrett) e seu filho Conor (Jimmy Bennett), a passageira clandestina Elena Gonzalez (Mia Maestro) e Richard Nelson (Richard Dreyfuss), um homem que embarcou no navio em dúvida se queria viver. Desperados em encontrar uma saída, o grupo se embrenha no aço retorcido enquanto o navio cada vez mais vai se enchendo de água.",4 stars,0.46734222769737244
"Um adolescente tímido com dificuldade para dizer ""não"" é colocado à prova quando uma garota determinada o arrasta em uma jornada mística em busca da mãe.",4 stars,0.4594443738460541
"A história do ícone tcheco do século XV e senhor da guerra Jan Zizka, que derrotou os exércitos da Ordem Teutônica e do Sacro Império Romano,",3 stars,0.34958821535110474
"Ash e seus amigos visitam a cidade de Crown para assistir a Pokémon Backer World Cup. Durante sua viagem, eles encontram um Pokémon chamado Zorua, que procura pelo seu companheiro. Eles decidem ajudá-lo, mas um Pokémon chamado Zoroark - O Governante da Ilusão - está a transformar-se em Raikou, Entei e Suicune e a destruir a cidade de Crown. Além disso, Celebi retorna após 20 anos e fica em sarilhos. O que está a acontecer na cidade de Crown? O que poderia ser o ""Governante da Ilusão"", Zoroark? E Celebi? Ash e Cia conseguirão salvar a cidade e o Pokémon?""",4 stars,0.44743165373802185
"Desde a primeira série na escola um grupo de cinco amigos têm um hábito curioso, que realizam pelo menos uma vez ao ano: brincar enlouquecidamente de pega-pega, correndo em uma partida alucinante para ser o último homem de pé ao final da brincadeira, arriscando seus empregos e relacionamentos. Neste ano, que coincide com o casamento do jogador invicto da trupe, eles farão de tudo para derrubá-lo no momento de vulnerabilidade.",5 stars,0.4763466417789459
"Ao ser trazida de volta á vida, Lilith, a rainha dos vampiros, abre um bordel nos subterrâneos de uma funerária para atrair suas vítimas, Após o desaparecimento do irmão de uma linda jovem, o esperto detetive Rafe Guttman descobre o sangrento covil da morta-viva e desvenda sua conexão com o pastor Jummy Current-dono de um milionário império religiosos e patrão da irmã do desaparecido",4 stars,0.5080532431602478
"Uma promoção inesperada em um fundo de investimentos competitivo leva o relacionamento de um jovem casal ao limite, ameaçando muito mais do que o recente noivado deles.",3 stars,0.31189656257629395
"Um empresário de atletas que comete o erro de dizer o que pensa se vê abandonado por todos os seus clientes, exceto o jogador de futebol americano Rod Tidwell. A vida pessoal de Maguire também começa a se desintegrar quando ele fica dividido entre amor e dinheiro nesta metáfora sobre a necessidade de dinheiro e poder dos americanos.",4 stars,0.434673935174942
"Quando os Klopek, uma inusitada família se muda para a casa ao lado da de Ray Peterson (Tom Hanks) várias situações estranhas começam a surgir e moradores a desaparecer. Restará a Ray e ao resto da população local, descobrir quem são essas pessoas e seus envolvimentos nos atuais acontecimentos.",3 stars,0.39529749751091003
"Os habitantes de uma comunidade cercada por uma floresta temem que perigosas criaturas vivam lá. Eles pensam que se ficarem fora da floresta, eles serão deixados ilesos. Quando uma das moradoras da vila fica doente, o menino que a ama ignora os mais velhos da vila para ir à próxima cidade em busca de remédio.",4 stars,0.3879038691520691
"Marisa Ventura é uma batalhadora mãe solteira que trabalha em um chiquérrimo hotel em Manhattan e sonha com uma vida melhor para ela e seu filho. Num inesperado dia, o cliente do hotel e candidato a senador Christopher Marshall conhece Marisa e a confunde com uma socialite rica. Depois de passarem uma agradável tarde juntos, os dois se apaixonam. Mas quando a verdadeira identidade de Marisa é revelada, a diferença de classes acaba separando o casal. Será possível duas pessoas de classes diferentes vencerem as dificuldades e viverem felizes para sempre?",3 stars,0.5165656805038452
"Após anos procurando seu príncipe encantado, Charlotte Cantilini (Jennifer Lopez) se apaixona por Kevin Fields (Michael Vartan). O problema é a mãe dele, Viola (Jane Fonda), que foi recentemente demitida do cargo de âncora de um jornal de rede nacional. Após perder o emprego, Viola teme perder também o filho e para evitar isto decide atrapalhar ao máximo os planos do casal.",4 stars,0.48629486560821533
"Em São Francisco, um detetive aposentado que sofre de um terrível medo de alturas é encarregado de vigiar uma mulher com possíveis tendências suicidas, até que algo estranho acontece nesta missão.",3 stars,0.3931795060634613
"A jovem Mary (Selena Gomez) perdeu os pais durante a infância e sua vida está mudando de cabeça pra baixo. Ela é adotada por uma cantora pop, que está com a carreira musical em decadência, e ganha duas irmãs postiças. Quando conhece o astro adolescente Joey Parker (Drew Seeley), Mary acredita que pode mudar o seu futuro. Joey faz um concurso de dança para encontrar uma nova bailarina e a jovem encanta o rapaz, mas ela foge antes de ter a chance de se apresentar, deixando como única pista de sua identidade um aparelho de música.",4 stars,0.4743882417678833
"Groot pinta um retrato de família de si mesmo com os Guardiões, apenas para descobrir a bagunça que o processo artístico pode ser.",3 stars,0.3962961733341217
"Numa fazenda no estado de Louisiana, nos Estados Unidos, Louis Sweetzer (Louis Herthum) acredita que sua filha Nell (Ashley Bell) está possuída por um demônio. Ele chama o reverendo Cotton Marcus (Patrick Fabian), com dezenas de exorcismos realizados, para salvar a jovem. Marcus decide filmar este seu último exorcismo, mas o que encontra no local é diferente de tudo que já tinha visto antes.",3 stars,0.5111069679260254
"Depois de tentar entrevistar o ex-executivo da indústria do tabaco Jeffrey Wigand, o experiente produtor de TV Lowell Bergman suspeita que existe uma razão por trás do silêncio de Wigand. Quando Bergman tenta convencer Wigand a contar os segredos que sabe sobre a indústria do tabaco, os dois precisam lidar com os tribunais e as corporações para expor a verdade. E Wigand tem de lutar para manter sua vida familiar em meio a ações judiciais e ameaças de morte.",4 stars,0.44253790378570557
"Therese Belivet tem um emprego entediante em uma loja de departamentos. Um dia, ela conhece Carol, uma elegante e misteriosa cliente. Rapidamente, as duas mulheres desenvolvem um vínculo amoroso que terá consequências sérias.",3 stars,0.4670167565345764
"Baseado na história real que chocou aos EUA nação em 1965. Sylvia (Ellen Page) e Jennie Fae Likens (Hayley McFarland), as duas filhas de um casal de circo são deixadas para uma estadia demorada em Indianápolis, na casa Gertrude Baniszewski, uma mãe solteira com sete crianças. As necessidades financeiras de Gerturdes (Catherine Keener), obrigam-na a fazer este arranjo antes de perceber como esta obrigação, levará sua natureza instável a um ponto de ruptura, mantendo as meninas presas no porão de sua casa.",3 stars,0.37823688983917236
"Três estudantes americanas decidem fazer uma excursão em Roma no fim de semana, com a intenção de conhecer um luxuoso spa. Mas em vez disso, elas são leiloadas por uma terrível organização que promove a tortura humana.",4 stars,0.44285154342651367
Os primeiros colonizadores da humanidade na fronteira marciana fazem o que devem para sobreviver aos elementos cósmicos e uns aos outros.,3 stars,0.45264822244644165
"Christy Brown (Daniel Day-Lewis), o filho de uma humilde família irlandesa, nasce com uma paralisia cerebral que lhe tira todos os movimentos do corpo, com a exceção do pé esquerdo. Com apenas este movimento Christy consegue, no decorrer de sua vida, se tornar escritor e pintor.",3 stars,0.47046011686325073
"Sean Jones é um adolescente que presenciou uma brutal execução ligada ao crime organizado, sendo a testemunha-chave daquele que a mídia chama como sendo o julgamento do século. Ele é encaminhado ao tribunal pelo agente do FBI Nelville Flynn, que o leva de avião até Los Angeles. Entretanto o que eles não sabem é que a máfia contratou Yakama, um assassino profissional, para impedir que Sean chegue ao seu destino. Para atingir seu objetivo ele decide liberar centenas de serpentes venenosas dentro do avião, o que logo faz com que tripulação e passageiros entrem em pânico.",2 stars,0.2662295997142792
"A tripulação do Planet Express retorna do cancelamento, apenas para ser roubada às cegas por hediondos golpistas ""saltitantes"". As coisas vão de mal a pior quando os golpistas hackear o Bender, começar a viajar no tempo e dominar inteiramente a Terra! Será que a tripulação será capaz de salvar o dia, ou as tendências ladrão de Bender e sua incompetência geral condenarão todos eles?",4 stars,0.3957071900367737
"Comédia ambientada num clube de golfe exclusivo, cujos sócios são ricos e excêntricos, e os empregados pobres e esquisitos. Danny, personagem principal, trabalha como caddy e faz todo tipo de estripulia para juntar dinheiro para ir para a faculdade.",4 stars,0.459838330745697
"Ambientado em um futuro próximo onde a IA está na moda e a natureza vai se tornando uma memória distante, Rachel e Alvy são um casal de Nova York pronto para levar seu relacionamento para o próximo nível e começar uma família.",3 stars,0.42363014817237854
Um homem sai do deserto sem lembranças de sua vida passada e é apenas com a ajuda de seu irmão que ele percebe que abandonou sua esposa e seu filho quatro anos antes.,4 stars,0.34480708837509155
Um garoto (Ed Oxenbould) e sua irmã (Olivia DeJonge) são mandados pela mãe (Kathryn Hahn) para visitar seus avós que moram em uma remota fazenda. Não demora muito até que os irmãos descubram que os idosos estão envolvidos com coisas profundamente pertubadoras que colocam a vida dos netos em perigo.,3 stars,0.489920049905777
"A explosão de uma fábrica deixa uma cidadezinha congelada no tempo. Agora, o adolescente Masamune e seus amigos precisam se adaptar a essa realidade.",4 stars,0.4175399839878082
2038: George Almore está trabalhando em uma verdadeira IA equivalente a humanos. Seu último protótipo está quase pronto. Essa fase sensível também é a mais arriscada. Especialmente porque ele tem um objetivo que deve estar oculto a todo custo: reunir-se com sua esposa morta.,5 stars,0.4272392988204956
"Primeiro longa-metragem baseado no seriado Contos da Cripta. Numa pequena cidade no Novo México, o demônio persegue um homem, escolhido para guardar uma chave que tem o sangue de Cristo. A perseguição os leva até uma pensão, onde o demônio acorda algumas criaturas para ajudá-lo a adquirir a chave..",4 stars,0.4794289767742157
"Antonio Bay, uma comunidade pesqueira, está prestes a comemorar cem anos de fundação, mas justamente nestes dias acontecem estranhos acontecimentos enquanto o lugar é coberto por uma estranha bruma brilhante. Stevie Wayne (Adrienne Barbeau), a proprietária e operadora da rádio local, vê que algo muito grave está acontecendo e se preocupa em alertar a população.",3 stars,0.46218791604042053
"George conhece Kayla, uma filhote de elefante, numa apresentação de circo. George decide ajudá-la a reencontrar sua família e para isso precisará cruzar o país.",3 stars,0.5134456753730774
"Robin Longstride (Russell Crowe) integra o exército do rei Ricardo Coração de Leão (Danny Huston), que está em plenas cruzadas. Após a morte do rei, ele consegue escapar juntamente com alguns companheiros. Em sua tentativa de fuga eles encontram Sir Robert Loxley (Douglas Hodge), que tinha por missão levar a coroa do rei a Londres. Loxley foi atacado por Godfrey (Mark Strong), um inglês que serve secretamente aos interesses do rei Filipe, da França. À beira da morte, Loxley pede a Robin que entregue a seu pai uma espada tradicional da família. Ele aceita a missão e, vestido como se fosse um cavaleiro real, parte para Londres. Após entregar a coroa ao príncipe João (Oscar Isaac), que é nomeado rei, Robin parte para Nottingham. Lá conhece Sir Walter (Max von Sydow) e Marion (Cate Blanchett), respectivamente pai e esposa de Loxley.",4 stars,0.4843650460243225
"Um especialista em artes marciais começa a trabalhar para a máfia local. O trabalho parece simples, até que um dos clientes o envolve em uma situação muito mais complicada do que o esperado.",3 stars,0.5557252168655396
"Paulo (James Faulkner) era conhecido como um dos perseguidores de cristãos mais cruel de seu tempo. Mas tudo muda quando ele tem um encontro com o próprio Jesus. A partir desse momento, esse jovem se torna um dos apóstolos mais influentes do Cristianismo.",4 stars,0.41757577657699585
"Deixados na porta de um orfanato, os recém-nascidos Moe, Larry e Curly crescem longe do mundo real e constantemente se metem em problemas, causados por sua própria estupidez. Já adultos, quando o orfanato é forçado a fechar as portas, os três embarcam em uma maluca missão de conseguir dinheiro para salvar o antigo lar.",4 stars,0.46330609917640686
"Índia, século IX. Vinayak vive em Tumbbad, uma pequena aldeia em ruínas controlada pelo seu pai, que não o reconhece como filho. Ele é obcecado por uma lenda local sobre um tesouro mítico, que foi enterrado ali pelos seus ancestrais. Muito teimoso, ele decide dar início a uma investigação para encontrar o artefato que o acompanhará por toda a sua vida, levando-o a um acerto de contas épico.",4 stars,0.5549188256263733
"Segunda Guerra Mundial, 1942. O filme traz um retrato da Batalha de Stalingrado vista pelos olhos dos alemães.  A história segue um grupo de soldados alemães, desde o fronte italiano no verão de 1942 até as estepes congeladas da Rússia soviética e terminando com a batalha por Stalingrado. Através deles são mostrados os horrores da guerra, o medo, a esperança e todas as emoções dos combatentes envolvidos. Uma descrição da brutal batalha de Stalingrado, a ""Waterloo"" do Terceiro Reich, vista pelos olhos do oficial alemão Hans von Witzland e por seu batalhão.",4 stars,0.508556067943573
"Maria recebe a visita do Anjo Gabriel, que traz a mensagem de sua gravidez do Espírito Santo. Mesmo relutante, José casa-se com ela e assume a criança para criar como sua. Em um humilde estábulo de Belém, nasce Jesus, que passa os próximos 33 anos pregando, até ser perseguido pelas autoridades do Império Romano que dominam a Judéia e ser condenado à cruz.",4 stars,0.4795590043067932
"Na noite em que planeja tirar a própria vida, uma garota de 17 anos é sequestrada e se vê lutando para se manter viva. Ela consegue convencer seu agressor a libertá-la, mas quando ela volta para casa ninguém acredita em sua história, exceto por um detetive, que suspeita que ela tenha sido sequestrada por um serial killer.",4 stars,0.4191543757915497
"Num futuro próximo, as tensões crescem a bordo da Estação Espacial Internacional quando um conflito eclode na Terra. Revoltados, os astronautas americanos e russos recebem a ordem: assumir o controle da estação por qualquer meio possível.",4 stars,0.3954828083515167
Um amor não correspondido motiva um roteirista a escrever sobre suas experiências românticas fracassadas.,1 star,0.5455209612846375
"Lola Drew (Lindsay Lohan) é uma adolescente mimada que está acostumada a ser o centro das atenções por onde quer que passe. Após se mudar para um subúrbio em Nova Jersey, ela é obrigada a trocar de escola. Lá conhece Carla Santini (Megan Fox), a garota mais popular da escola, justamente o posto que Lola tinha em sua antiga escola. Decidida a conquistar o posto na nova escola, Lola passa a disputar popularidade com Carla, especialmente na montagem da próxima peça teatral do colégio, ""Pigmaleão"".",4 stars,0.4274652898311615
"Roger Ferris trabalha para o serviço secreto dos Estados Unidos, realizando serviços em locais perigosos ao redor do planeta. Seu principal contato na CIA é o veterano Ed Hoffman, que costuma realizar seu serviço usando o laptop e o telefone. Hoffman está agora no encalço de um líder terrorista, que planejou a explosão de uma série de bombas. Para desmascará-lo Ferris precisará se embrenhar em um mundo pouco conhecido, onde percebe cada vez mais que a confiança é, ao mesmo tempo, perigosa e o único meio de sair vivo da situação.",4 stars,0.4740699529647827
"O tolo e desesperado Elliot Richards recebe sete desejos do Diabo para ter o amor de Allison, a garota dos seus sonhos, em troca de sua alma.",3 stars,0.28134483098983765
"Após a morte de Tomoko Oishi, uma repórter, Reiko Asakawa, ouve histórias de um vídeo que mata quem o vê uma semana exatamente após assisti-lo. No início não dá importância aos rumores, mas ao descobrir que um amigo de Tomoko, que assistiu o vídeo, morreu exatamente uma semana depois ela começa a investigar. Após ver a fita estranhas coisas começam a acontecer.",4 stars,0.4807929992675781
"Um novo grupo de recrutas chega à Academia de Polícia e desta vez eles são voluntários civis, que aderiram ao plano ""O cidadão se defende"", do Comandante Lassard. Mas apesar de ter apoio governamental, o Capitão Harris está determinado em ver o plano fracassar, pois crê que os policiais podem perder seus empregos depois de algum tempo.",4 stars,0.5058488249778748
"Ao mergulhar de cabeça nas confusões ideológicas nascidas no pós 11 de setembro, este drama urbano desenha as inconstantes interseções entre personagens pertencentes a diferentes etnias, que lutam para superar seus medos enquanto suas vidas se cruzam. Uma dona-de-casa e seu marido, um promotor público, uma lojista de origem árabe, dois detetives da polícia, um diretor de televisão afro-americano e sua esposa, dois policiais, um chaveiro mexicano, dois ladrões de carro, um casal coreano de meia idade. Todos vêem suas vidas colidindo após uma série de eventos inevitáveis, no período de 36 horas com consequências surpreendentes.",3 stars,0.3892383575439453
"Um egiptólogo (James Spader) não-reconhecido por suas teorias é convidado a trabalhar em uma base secreta e lá toma contato com um anel de trinta metros coberto de hieróglifos. Ele descobre a chave para se chegar a um novo mundo, pois aquele anel é um portão estelar e, junto com uma pequena tropa de elite, atravessa o portão e se vê diante de uma experiência e uma aventura inimaginável.",4 stars,0.40948861837387085
"Recém saído da faculdade, preso em sua casa em Nova Jersey e sem saber muito bem que caminho seguir, Andrew, de 22 anos, começa a trabalhar como animador de festas para bar e bat mitzvahs, onde ele inicia uma amizade única com uma jovem mãe e sua filha adolescente.",4 stars,0.5087167620658875
"Casados há vários anos e com uma filha pequena, Cindy e Dean são jovens da classe trabalhadora que passam por um momento de crise, vendo o relacionamento ser contaminado por uma série de incertezas. Ele trabalha como pintor, enquanto que ela é enfermeira de uma clínica. Eles seguem em frente e tentam superar os problemas, se baseando no passado que fez com que se apaixonassem um pelo outro.",4 stars,0.580815851688385
"Anne e Mary são irmãs que foram convencidas por seu pai e tio ambiciosos a aumentar o status da família tentando conquistar o coração de Henry Tudor, o rei da Inglaterra. Elas são levadas à corte e logo Maria conquista o rei, dando-lhe um filho ilegítimo. Porém isto não faz com que Ana desista de seu intento, buscando de todas as formas passar para trás tanto sua irmã quanto a rainha Catarina de Aragão.",3 stars,0.4477682113647461
"No Velho Oeste, Tom e Jerry ajudam a salvar um rancho das mãos de um vilão ganancioso. Os rivais se unem para ajudar uma vaqueira e seu irmão a salvar sua propriedade de um grileiro.",4 stars,0.5082862377166748
"Quando o marido e a filha são mortos a tiros em um drive-in, Riley (Jennifer Garner) acorda de um coma e passa os anos seguintes aprendendo a se tornar uma máquina de matar letal. No décimo aniversário da morte de sua família, ela tem como alvo todos os responsáveis, a gangue que cometeu o crime, os advogados que os libertaram e os policiais corruptos que permitiram que tudo acontecesse.",4 stars,0.538328230381012
"Quando o negociador da polícia de Hong Kong, Lee Chung-chi, é informado sobre o desaparecimento súbito de sua filha de 16 anos, Lee Wing-chi, durante sua viagem a Pattaya, ele decide viajar à Tailândia para descobrir o paradeiro dela. Lá, ele recebe assistência do detetive chinês Chui Kit e seu colega Tak, e também encontra um gângster americano, Sacha.",4 stars,0.45172709226608276
"Fred Madison (Bill Pullman) é acusado, sob misteriosas circunstâncias, de matar sua esposa Renee (Patricia Arquette). Ele logo se vê transformado em um outro homem, Pete Dayton (Balthazar Getty), possuindo uma vida completamente diferente. Quando Pete é solto no seu corpo e na sua mente, as coisas ficam cada vez mais misteriosas e intrigantes.",4 stars,0.4517689347267151
"De Troy Duffy, escritor e diretor de Santos Justiceiros, chega a aguardada continuação da violenta saga dos irmãos MacManus (Norman Reedus, Sean Patrick Flanery). Os dois estiveram escondidos com o pai, II Duce (Billy Connolly), nos tranquilos vales da Irlanda, longe das suas vidas anteriores de vigilantes. Quando um amado padre é morto no submundo do crime organizado, os irmãos retornam a Boston para montar uma sangrenta e violenta cruzada em busca de justiça. Com um novo parceiro e uma sexy técnica do FBI em seu encalço… Os Saints estão de volta!",4 stars,0.5026850700378418
"No século 17, cinco famílias com poderes sobrenaturais fazem um pacto de silêncio. Eventualmente, uma família querendo todo o poder é banida. Os descendentes daquelas quatro famílias são herdeiros de um tremendo poder. Conhecido como os Filhos de Ipswich, os meninos atendem à academia de elite Spencer. Quando um aluno é encontrado morto após uma festa, segredos ameaçam quebrar o pacto que tem protegido as famílias dos meninos ao longo dos séculos.",4 stars,0.5389079451560974
"Quando uma jovem aspirante a artista é forçada a se juntar à equipe de atletismo da escola, ela usa isso como uma oportunidade para se aproximar da garota por quem ela nutre uma paixão de longa data. Mas ela logo se apaixona por uma companheira de equipe inesperada.",4 stars,0.5178460478782654
"As experiências de Lulu e Pablo que iniciam na adolescência um jogo amoroso que continua na vida adulta. Pablo cria um mundo à parte para Lulu, um universo privado onde não há tempo. Mas esse mundo ideal desaparece quando Lulu, com 30 anos, descobre o perigoso e perverso universo dos desejos proibidos.",3 stars,0.4512656629085541
"Ron, um vigarista de marca maior, está de olho em sua próxima vítima, a viúva Betty que vale milhões. Mas, ao longo do tempo em que eles passam juntos, o que deveria ser apenas mais um golpe, torna-se um jogo de gato e rato valiosíssimo que ameaça expor os segredos e mentiras pelo qual todas as pessoas vivem.",3 stars,0.40066367387771606
"Nesta comédia de animação de humor ácido, uma família humilde, um arquiteto ansioso e uma senhoria cansada ficam presos à mesma casa misteriosa em épocas diferentes.",4 stars,0.48037561774253845
"Liderados pelo Dr. Malone, um grupo de estudantes universitários vai à floresta para procurar desenhos rupestres. Mas eles não esperavam encontrar a Megaboa, uma jiboia gigante de quinze metros que era considerada extinta e está faminta por sangue.",3 stars,0.3721097409725189
"O filme, que se baseia em uma lenda chinesa, conta a história de um jovem estudante que se apaixona por uma bela mulher, sem saber que ela é uma serpente branca que tem forma humana. Um monge intervém para salvar a alma do jovem, prendendo a serpente branca em um poço profundo.",3 stars,0.4568570554256439
"Uma família desajustada se junta para o enterro do patriarca. Quando um homem misterioso aparece e ameaça chantagear a família com um segredo obscuro do falecido, seus filhos tentam de tudo para não deixar que os presentes descubram.",4 stars,0.3728022873401642
"Em Smeerensburg, remota ilha localizada acima do Círculo Ártico, Jesper é um estudante da Academia Postal que enfrenta um sério problema: os habitantes da cidade brigam o tempo todo, sem demonstrar o menor interesse por cartas. Prestes a desistir da profissão, ele encontra apoio na professora Alva e no misterioso carpinteiro Klaus, que vive sozinho em sua casa repleta de brinquedos feitos a mão.",3 stars,0.35140687227249146
"No rastro de uma garota desaparecida, um ex-polícia descobre com um grupo secreto que tenta convocar uma entidade sobrenatural aterradora.",4 stars,0.47441574931144714
"O vilarejo de Redemption recebe, todos os anos, um concurso de pistoleiros organizado por John Herod. Ellen vai ao evento disposta a enfrentar Herod, que destruiu sua vida no passado. Assim que chega à vila, ela conhece o pastor Cort, que decidiu nunca mais apontar uma arma para ninguém. Porém, Herod sabe que Cort é um dos principais pistoleiros da região e tenta convencê-lo a também participar do concurso.",4 stars,0.4433702230453491
"Na virada do século 19, a família Ratowitz emigra da Rússia para os Estados Unidos em busca de uma vida melhor. Não há gatos na América e as ruas são pavimentadas com queijo, acreditam eles. Chegando em Nova York, o pequeno ratinho Fievel fica maravilhado com a cidade e se perde dos pais. Começa uma incrível saga de encontros, desencontros, novas amizades e velhas ameaças através das perigosas ruas.",4 stars,0.43924960494041443
"Um dia em San Fernando Valley, na Califórnia, nos arredores da rua Magnólia, as vidas de nove personagens são interligadas através de um programa de televisão onde um grupo de três crianças desafia três adultos, cujas histórias se cruzam por coincidências do destino.",4 stars,0.47942519187927246
"Numa aguardada viagem à Europa, um policial de Nova York e sua esposa cabeleireira tentam solucionar um caso de assassinato a bordo do iate de um bilionário.",3 stars,0.3880610466003418
"Quando as crianças acidentalmente quebram um presépio da coleção de seu pai, elas devem substituí-lo, mas o problema é que é uma peça antiga única.",4 stars,0.4450821280479431
